Type_ID,Type_Name,Child_ID,Child_Name,Parent_ID,Parent_Name,Group_ID,Group_Name
10565.0,Máy tạo độ ẩm ,6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
2644.0,Đồ lót,6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10566.0,Băng vệ sinh cho mẹ sau sinh,6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10567.0,Dụng cụ hỗ trợ mẹ sau sinh,6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10568.0,Túi đựng đồ cho mẹ,6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10569.0,Gối đa năng cho mẹ,6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
,,10571.0,Que thử thai,10570,Chuẩn bị mang thai,2549,Đồ Chơi - Mẹ & Bé
4406.0,Khăn ăn,4386.0,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4441.0,Diệt côn trùng,4386.0,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
8295.0,"Khử mùi, sáp thơm",4386.0,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4409.0,Giấy vệ sinh,4386.0,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4395.0,Nước rửa chén,4399.0,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4398.0,Nước lau sàn,4399.0,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
10237.0,Sản phẩm tẩy đa năng,4399.0,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4401.0,Dụng cụ vệ sinh nhà tắm,4400.0,Vệ sinh nhà tắm,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
10238.0,Bộ sản phẩm vệ sinh nhà cửa,4400.0,Vệ sinh nhà tắm,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4407.0,Khăn giấy khô,4388.0,Khăn giấy,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4402.0,Bột giặt,4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
8239.0,Nước giặt,4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4404.0,Nước ủi quần áo,4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4403.0,Nước xả vải,4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4405.0,Sản phẩm chăm sóc áo quần khác,4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
10231.0,Bộ sản phẩm chăm sóc quần áo,4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
8495.0,Đồ bầu mặc nhà,5191.0,Thời trang bầu,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8496.0,Đồ bầu công sở,5191.0,Thời trang bầu,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5252.0,Quần áo sơ sinh,5188.0,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5253.0,Bộ áo liền quần,5188.0,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5602.0,Phụ kiện thời trang sơ sinh,5188.0,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5254.0,"Nón, vớ, giày, bao tay sơ sinh",5188.0,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8475.0,Trang phục bé gái,5189.0,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8473.0,Giày bé gái,5189.0,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5260.0,Đồ bộ bé gái,5189.0,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
6122.0,Áo mưa bé gái,5189.0,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
6488.0,Combo thời trang mẹ bé,5189.0,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8482.0,Trang phục bé trai,5190.0,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8483.0,Giày bé trai,5190.0,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
6124.0,Áo mưa bé trai,5190.0,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5278.0,Đồng hồ cho bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5277.0,Mắt kính trẻ em,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
4606.0,"Ba lô, Túi xách & Cặp cho bé",5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
4610.0,Vali cho bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8492.0,Trang sức cho bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5280.0,Phụ kiện tóc cho bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5279.0,Nón cho bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8491.0,"Nơ, Cà vạt, Thắt lưng, Vớ, Bao tay ",5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8493.0,"Dù, áo mưa cho bé",5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5616.0,Phụ kiện bơi cho bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5281.0,Phụ kiện cho bé khác,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5276.0,"Giày, dép cho bé",5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5285.0,Nước Hoa Cho Bé,5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5649.0,"Cà Vạt, Nơ Đeo Cổ Cho Bé",5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
4428.0,Tai Nghe Có Dây Nhét Tai,1804.0,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28638.0,Tai Nghe Có Dây Chụp Tai (On-Ear),1804.0,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
2977.0,Tai Nghe Có Dây Chụp Tai (Over-Ear),1804.0,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8400.0,Tai Nghe True Wireless,1811.0,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
12878.0,Tai Nghe Bluetooth Đàm Thoại,1811.0,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
5531.0,Tai Nghe Bluetooth Nhét Tai,1811.0,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28640.0,Tai Nghe Bluetooth Chụp Tai On-Ear,1811.0,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
4429.0,Tai Nghe Bluetooth Chụp Tai Over-Ear,1811.0,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
2324.0,Loa Bluetooth,1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
12882.0,Loa Bluetooth Vi Tính,1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
1813.0,Loa Vi Tính,1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
6653.0,Loa Hi-Fi - Audiophiles,1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8066.0,Loa Kéo,1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20190.0,Loa Trợ Giảng,1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28644.0,Microphone Di Động,28642.0,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28646.0,Microphone Vi Tính,28642.0,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7081.0,Micro Karaoke Bluetooth,28642.0,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,20170.0,DAC và Amplifier Di Động,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20172.0,Máy Ghi Âm,28656.0,Máy Thu và Máy Phát Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
1803.0,Máy Nghe Nhạc,28656.0,Máy Thu và Máy Phát Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20174.0,Cáp Âm Thanh,30374.0,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28658.0,Đệm và Nút Tai Nghe,30374.0,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20182.0,Bộ Chuyển Đổi Không Dây,30374.0,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
5566.0,Phụ Kiện Âm Thanh,30374.0,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,28858.0,Thiết bị phát Streaming,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,7078.0,Máy radio cassette,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,7079.0,"Receivers, Amplifier, Mixer",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,26652.0,Micro Karaoke - sân khấu,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,28872.0,Bộ giải mã âm thanh DAC,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8070.0,Giá treo loa,8068.0,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
26658.0,"Cáp loa, đầu chuyển",8068.0,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8073.0,Phụ kiện âm thanh khác,8068.0,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28874.0,Đầu ghi phát CD,7077.0,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28876.0,"Đầu ghi phát DVD, Blu-ray",7077.0,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28878.0,Đầu phát karaoke,7077.0,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28868.0,Dàn âm thanh giải trí tại gia,4966.0,Dàn âm thanh ,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28870.0,Dàn Karaoke,4966.0,Dàn âm thanh ,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8064.0,"Loa thùng, loa vệ tinh",7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8067.0,"Loa thanh, Soundbar",7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
11516.0,Loa karaoke,7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
11518.0,Loa Bookshelf,7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28860.0,"Loa Sub, siêu trầm",7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28862.0,"Loa sân khấu, ngoài trời",7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28866.0,Loa âm trần - âm tường,7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,12676.0,Đĩa Game,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,7273.0,Ghế Gaming,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28392.0,PlayStation,8251.0,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28396.0,Nintendo,8251.0,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28398.0,Máy Chơi Game Khác,8251.0,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,6742.0,Phụ Kiện Gaming,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,9013.0,Tay Bấm Game - Thiết Bị Điều Khiển,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,8040.0,Mắt Kính Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,8042.0,Thiết Bị Thực Tế Ảo VR,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,2657.0,Đồng Hồ Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
,,8043.0,Vòng Đeo Thông Minh - Vòng Theo Dõi Vận Động,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28426.0,Miếng dán màn hình phụ kiện,28420.0,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28428.0,"Dây Đeo Thay Thế, Phụ Trợ - Phụ Kiện Khác",28420.0,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28430.0,Adapter Sạc - Cáp Sạc Cho Thiết Bị Đeo,28420.0,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8044.0,Máy Bộ Đàm,28436.0,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
12864.0,Thiết Bị Nhà Thông Minh,28436.0,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28444.0,Thiết Bị Định Vị GPS,28436.0,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28446.0,Kim Từ Điển và Các Loại Máy Thông Dịch,28436.0,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
10413.0,Đồ Chơi Công Nghệ - Thiết Bị Số và Phụ Kiện Số Khác,28436.0,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20248.0,Máy Tính Nhúng - Kit Phát Triển,20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20250.0,Các Module Tích Hợp,20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20252.0,Cảm Biến,20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20254.0,Linh Kiện và Các Phần Cứng Khác,20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20256.0,Thiết Bị Robot,20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20258.0,Phụ Kiện và Dụng Cụ Khác,20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28434.0,"Dây, Cáp Nối và Adapter Nguồn",20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
1820.0,Thẻ Nhớ Điện Thoại,28448.0,Thẻ Nhớ và Bộ Nhớ Mở Rộng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
2173.0,USB OTG,28448.0,Thẻ Nhớ và Bộ Nhớ Mở Rộng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28450.0,SIM số,10691.0,SIM Điện Thoại,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28452.0,SIM Data - SIM 3G / 4G,10691.0,SIM Điện Thoại,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28454.0,Pin Sạc Dự Phòng Di Động,1821.0,Pin Sạc Dự Phòng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28456.0,Pin Sạc Dự Phòng Ốp Lưng,1821.0,Pin Sạc Dự Phòng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
5006.0,"Dây Cáp Sạc iPhone, iPad",1823.0,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
5007.0,Dây Cáp Sạc Micro USB,1823.0,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12294.0,Dây Cáp Sạc USB Type-C,1823.0,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28458.0,Dây Cáp Sạc Đa Năng,1823.0,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
3805.0,Các Loại Cáp Khác,1823.0,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12908.0,Adapter Sạc - Củ Sạc Thường,3803.0,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12918.0,Adapter Sạc - Củ Sạc Xe Hơi,3803.0,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12928.0,Đế Sạc Không Dây,3803.0,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28460.0,Bộ Adapter Sạc Kèm Cáp Sạc,3803.0,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28462.0,Màn Hình Thay Thế,20234.0,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28464.0,Pin Thay Thế,20234.0,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28466.0,Vỏ - Case Thay Thế,20234.0,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28468.0,Linh Kiện Thay Thế Khác,20234.0,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28470.0,Dụng cụ vệ sinh điện thoại - máy tính bảng,20242.0,Dụng Cụ Sửa Chữa và Vệ Sinh,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28472.0,Dụng cụ sửa chữa điện thoại - máy tính bảng,20242.0,Dụng Cụ Sửa Chữa và Vệ Sinh,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28478.0,Móc Dán Đỡ Điện Thoại,20220.0,Giá Đỡ - Chân Đế - Móc Dán,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28480.0,Giá Đỡ - Chân Đế Thường,20220.0,Giá Đỡ - Chân Đế - Móc Dán,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28482.0,"Giá Đỡ - Chân Đế Gắn Ô Tô, Xe Máy",20220.0,Giá Đỡ - Chân Đế - Móc Dán,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
,,20236.0,Túi Bảo Vệ - Túi Chống Nước,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
,,20244.0,Hộp Đựng - Túi Đựng Phụ Kiện,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
,,20240.0,Vòng Đeo - Đai Đeo,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
,,20222.0,Dây Đeo và Phụ Kiện Trang Trí,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28484.0,Miếng Dán Màn Hình Điện Thoại,1824.0,Miếng Dán Màn Hình,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28486.0,Miếng Dán Thiết Bị Di Động Khác,1824.0,Miếng Dán Màn Hình,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28574.0,Bao Da - Ốp Lưng Điện Thoại iPhone,1822.0,Bao Da - Ốp Lưng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28576.0,Bao Da - Ốp Lưng Điện Thoại Samsung,1822.0,Bao Da - Ốp Lưng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28578.0,Bao Da - Ốp Lưng Điện Thoại Xiaomi,1822.0,Bao Da - Ốp Lưng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28580.0,Bao Da - Ốp Lưng Điện Thoại Oppo,1822.0,Bao Da - Ốp Lưng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28582.0,Bao Da - Ốp Lưng Điện Thoại Asus,1822.0,Bao Da - Ốp Lưng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28584.0,Bao Da - Ốp Lưng Điện Thoại Huawei,1822.0,Bao Da - Ốp Lưng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
