Child_ID,Child_Name,Parent_ID,Parent_Name,Group_ID,Group_Name
18344.0,Quà tặng trang trí khác,18328,Quà lưu niệm,8322,Nhà Sách Tiki
25706.0,Gương mini,18328,Quà lưu niệm,8322,Nhà Sách Tiki
1934.0,Ấm nước các loại,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23128.0,Dụng cụ chứa đựng thực phẩm,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
8319.0,"Dao, kéo và phụ kiện",1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
5433.0,Dụng cụ làm bánh,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
6305.0,Kệ nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
11808.0,Bếp và dụng cụ nướng,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
1986.0,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
53052.0,Nồi và chảo,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
6963.0,"Bình nước, bình giữ nhiệt & Phụ kiện",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
2014.0,"Bình lọc, lõi lọc, thiết bị lọc nước",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
3990.0,"Bình, ly uống trà và phụ kiện",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23304.0,"Bình, ly uống cà phê và phụ kiện",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
3177.0,"Ly, cốc & phụ kiện ly",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
3179.0,"Đũa, muỗng, nĩa",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23322.0,Dụng cụ pha chế,1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
3180.0,Phụ kiện phòng ăn,1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
3178.0,"Tô, chén, dĩa",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23346.0,"Bộ ga, ra, drap",8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23352.0,"Chăn, mền và phụ kiện",8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
6724.0,"Gối, ruột gối, vỏ gối",8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
6723.0,Nệm và phụ kiện,8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
8314.0,Phụ kiện phòng ngủ,8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23570.0,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23598.0,Nội thất phòng ngủ,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23636.0,Nội thất phòng ăn,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23654.0,"Nội thất phòng học, làm việc",2150,Nội thất,1883,Nhà Cửa - Đời Sống
23662.0,Nội thất trẻ em,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23678.0,Nội thất khác,2150,Nội thất,1883,Nhà Cửa - Đời Sống
3710.0,Decal & giấy dán tường,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23778.0,Decal & giấy dán kính,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
1980.0,Đồng hồ,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
11222.0,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23806.0,Trang trí nhà cửa,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
5848.0,Vật phẩm phong thủy,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
2016.0,Đèn bàn,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
2018.0,Đèn pin,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
2019.0,Đèn ngủ,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
23236.0,Đèn ngoài trời,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
23238.0,Đèn trần,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
23242.0,Đèn cảm ứng,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
23246.0,Đèn khác,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
2020.0,Đèn diệt côn trùng,2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
23802.0,"Đèn xông tinh dầu, tinh dầu và phụ kiện",2015,Đèn & thiết bị chiếu sáng,1883,Nhà Cửa - Đời Sống
5995.0,"Áo mưa, ô dù và phụ kiện đi mưa",2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
3879.0,Dụng cụ làm vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
8316.0,Máy xịt rửa và phụ kiện,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23422.0,Ngoại thất sân vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23434.0,Bể bơi và phụ kiện,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23446.0,Dụng cụ ngoài trời khác,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
2685.0,Khăn,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
2339.0,Phụ kiện nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23258.0,Kệ nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23264.0,Thiết bị phòng tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23044.0,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23018.0,Dụng cụ vệ sinh,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
4452.0,Bảo hộ lao động,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
12984.0,Xe đẩy hàng,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
12986.0,"Sơn, dầu mỡ, hóa chất",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
2759.0,Bộ dụng cụ đa năng,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
12980.0,"Đá cắt, que hàn, cưa & lưỡi cưa",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
2327.0,Thang nhôm,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
2760.0,Dụng cụ sửa chữa nhà cửa,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
27188.0,Thiết bị đo lường,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
2806.0,"Thùng đồ nghề, túi công cụ",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23450.0,Đàn piano,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23462.0,Amply,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23464.0,Đàn organ,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23466.0,"Đàn guitar, ukulele",10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23468.0,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
10076.0,Nhạc cụ dân tộc,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
10074.0,"Kèn, Trống & Phụ kiện",10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23552.0,Phụ kiện khác,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
10073.0,Các loại đàn khác,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23056.0,Bộ đồ thờ,23054,Đồ thờ cúng,1883,Nhà Cửa - Đời Sống
23058.0,"Lư trầm, bát hương, bát nhang",23054,Đồ thờ cúng,1883,Nhà Cửa - Đời Sống
23072.0,Bàn thờ,23054,Đồ thờ cúng,1883,Nhà Cửa - Đời Sống
23078.0,"Hương, nhang",23054,Đồ thờ cúng,1883,Nhà Cửa - Đời Sống
23082.0,Phụ kiện thờ cúng,23054,Đồ thờ cúng,1883,Nhà Cửa - Đời Sống
,,1795,Điện thoại Smartphone,1789,Điện Thoại - Máy Tính Bảng
,,1794,Máy tính bảng,1789,Điện Thoại - Máy Tính Bảng
,,28856,Máy đọc sách,1789,Điện Thoại - Máy Tính Bảng
,,1796,Điện thoại phổ thông,1789,Điện Thoại - Máy Tính Bảng
,,8061,Điện thoại bàn,1789,Điện Thoại - Máy Tính Bảng
2552.0,Tã dán,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
10414.0,Miếng lót sơ sinh,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
2553.0,Tã quần,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
10415.0,Tã giấy,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
2554.0,Tã vải,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
10417.0,Tã bỉm dành cho người lớn,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
2555.0,Khăn giấy ướt cho bé,2551,"Tã, Bỉm",2549,Đồ Chơi - Mẹ & Bé
2600.0,Sữa bột cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
10419.0,Sữa công thức pha sẵn,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
2606.0,Bột ăn dặm,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
10423.0,Vitamins,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
10424.0,Nước trái cây cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
6570.0,Bánh ăn dặm,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
10448.0,Bánh quy,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
6571.0,Thực phẩm chế biến sẵn,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
6572.0,Dầu ăn cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
2609.0,Trà và Thức uống cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
,,6568,Thực phẩm ăn dặm,2549,Đồ Chơi - Mẹ & Bé
,,10416,Dinh dưỡng cho mẹ,2549,Đồ Chơi - Mẹ & Bé
,,10418,Dinh dưỡng cho người lớn,2549,Đồ Chơi - Mẹ & Bé
2556.0,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2567.0,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2585.0,Đồ dùng phòng ngủ cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2584.0,Đồ dùng bảo vệ bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2576.0,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2593.0,Đồ dùng đi chơi,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
1948.0,"Lắp ghép, Xếp hình",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
8469.0,Đồ chơi điều khiển,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
1938.0,"Búp bê, Thú bông",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
2848.0,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4493.0,Đồ chơi mô hình,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4506.0,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10523.0,Đồ chơi thủ công,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4604.0,Đồ chơi nhạc cụ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4594.0,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4505.0,Boardgame,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4500.0,"Bột nặn, Cát nặn",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10445.0,Cờ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4504.0,Lều thảm,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4601.0,Đồ chơi sơ sinh,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10536.0,Đồ chơi ảo thuật,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10537.0,Trò chơi dân gian,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10538.0,Trò chơi trí tuệ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10539.0,Video games,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
6580.0,"Máy hút sữa, Túi trữ sữa",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10556.0,Đai đỡ bụng bầu,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
2654.0,"Đai nịt bụng, Quần tạo dáng sau sinh",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
2656.0,"Dung dịch tắm gội, Chăm sóc da",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10559.0,Phương pháp dân gian,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
6581.0,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10571.0,Que thử thai,10570,Chuẩn bị mang thai,2549,Đồ Chơi - Mẹ & Bé
4386.0,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4399.0,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4400.0,Vệ sinh nhà tắm,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4388.0,Khăn giấy,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4387.0,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
5191.0,Thời trang bầu,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5188.0,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5189.0,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5190.0,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5192.0,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
1804.0,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
1811.0,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
1805.0,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28642.0,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20170.0,DAC và Amplifier Di Động,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28656.0,Máy Thu và Máy Phát Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
30374.0,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28858.0,Thiết bị phát Streaming,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7078.0,Máy radio cassette,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7079.0,"Receivers, Amplifier, Mixer",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
26652.0,Micro Karaoke - sân khấu,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28872.0,Bộ giải mã âm thanh DAC,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8068.0,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7077.0,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
4966.0,Dàn âm thanh ,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7075.0,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
12676.0,Đĩa Game,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7273.0,Ghế Gaming,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8251.0,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
6742.0,Phụ Kiện Gaming,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
9013.0,Tay Bấm Game - Thiết Bị Điều Khiển,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8040.0,Mắt Kính Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8042.0,Thiết Bị Thực Tế Ảo VR,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
2657.0,Đồng Hồ Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8043.0,Vòng Đeo Thông Minh - Vòng Theo Dõi Vận Động,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28420.0,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28436.0,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20246.0,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28448.0,Thẻ Nhớ và Bộ Nhớ Mở Rộng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
10691.0,SIM Điện Thoại,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
1821.0,Pin Sạc Dự Phòng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
1823.0,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
3803.0,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
20234.0,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
20242.0,Dụng Cụ Sửa Chữa và Vệ Sinh,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
20220.0,Giá Đỡ - Chân Đế - Móc Dán,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
20236.0,Túi Bảo Vệ - Túi Chống Nước,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
20244.0,Hộp Đựng - Túi Đựng Phụ Kiện,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
20240.0,Vòng Đeo - Đai Đeo,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
